Rock|TheEagle|https://listen.181fm.com/181-eagle_128k.mp3|#
Rock|TheRock|https://listen.181fm.com/181-hardrock_128k.mp3|#
Rock|Rock40sR&Roll|https://listen.181fm.com/181-rock40_128k.mp3|#
Rock|TheBuzz|https://listen.181fm.com/181-buzz_128k.mp3|#
Rock|ClassicBuzz|https://listen.181fm.com/181-classicbuzz_128k.mp3|#
Rock|RadioParadise|http://stream.radioparadise.com/mp3-192|#
Rock|Rockin80s|http://206.217.213.236:8420|#
Rock|RadioCaroline|http://sc6.radiocaroline.net:8040/mp3|#
Rock|KEXP|https://kexp-mp3-128.streamguys1.com/kexp128.mp3|#

Rock|Rock&Punk|http://149.56.155.73:8080|#
